delta	depth_index	found_depth	found_length	known_length	owner_rank	puzzle_id	run_puzzle_id	solution_path	source_file	source_index	source_solution	variant
1	70	71	76	75	4	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.-F.F.-BR.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	4	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.-F.-BR.-DR.F.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	4	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-BR.-R.FR.-D.-BR.U.R.BR.-L.-DR.-F.R.U.-R.D.DR.-B.-BR.R.F.-R.-DR.-U.F.-U.-F.U.L.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	4	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-BR.-R.-BR.BL.BR.FR.-D.-U.-BR.R.U.U.-BL.-BL.-L.U.BR.-DR.R.L.-BR.D.BL.BR.-R.DR.-B.-BR.-DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	4	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.-F.DR.-B.F.-BR.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	4	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.-F.DR.-B.-BR.-DR.F.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	4	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-BR.-R.FR.-D.-BR.U.R.BR.-L.-DR.-F.R.U.-R.D.DR.-B.-BR.-DR.R.F.-R.-U.F.-U.-F.U.L.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	4	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-BR.-R.-BR.BL.BR.FR.-D.-U.-BR.R.U.U.-BL.-BL.-L.U.BR.-DR.R.-BR.L.BL.D.BR.-R.DR.-B.-BR.-DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	4	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.BR.-BR.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.-B.R.-F.-FR.U.FR.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.-B.R.-F.-FR.U.-BR.FR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.BR.BR.BR.BL.BR.-R.-BR.FR.-BR.-DR.BR.DR.U.BR.-BL.-U.-D.-DR.D.R.U.-R.DR.-B.R.-BR.BL.U.-BL.-DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-FR.FR.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-FR.-BR.FR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.BR.BR.BR.BL.BR.-R.-BR.FR.-BR.-DR.BR.DR.U.BR.-BL.-U.-D.-DR.R.U.-R.D.DR.-B.R.-BR.BL.U.-BL.-DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-F.-B.F.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-F.-B.-BR.F.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.-L.-B.-BL.DL.-BR.B.DR.-BR.-DL.-DR.-BR.-R.-BR.-B.BL.BR.FR.BR.U.-BR.-D.-BL.-U.R.BR.BR.-R.-BR.-DR.R.U.D.-R.BR.DR.R.-B.U.-BR.-DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-BR.BR.-B.-BR.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-F.F.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-F.-BR.F.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.-L.-B.-BL.DL.-BR.B.DR.-BR.-DL.-DR.-BR.-R.-BR.-B.BL.BR.FR.BR.U.-BR.-D.-BL.-U.R.BR.BR.-R.-BR.-DR.R.U.-R.BR.D.DR.R.-B.U.-BR.-DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.B.-B.-BR.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-R.FR.-D.-R.-DR.D.B.DR.-BR.R.-U.-R.BR.-B.R.-BR.R.-B.U.-BR.-R.BL.-BR.R.U.BR.-BL.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	5	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-L.-D.-FR.FL.FR.BR.BR.BL.-R.DL.D.-B.-DL.-FL.-DR.FR.D.-B.DR.-B.BL.B.-DR.B.-BL.-BL.BR.-B.-BL.BR.-U.BR.R.FR.U.BR.-DR.U.R.U.BL.-U.-R.DR.-FR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-R.FR.-D.-R.-DR.D.B.DR.-BR.R.-U.-R.BR.-B.R.-BR.R.-B.-DR.U.-BR.BL.-R.-BR.R.U.BR.-BL.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-R.FR.-D.-R.-DR.D.B.DR.-BR.R.-U.-R.BR.-B.R.-BR.R.-B.-DR.U.-BR.-R.BL.-BR.R.U.BR.-BL.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.DL.-BR.-DL.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.DL.-DL.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.-D.D.-BR.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.-D.-BR.D.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.F.-F.-BR.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.F.-BR.-DR.-F.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.-FL.-BR.FL.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.-FL.FL.-BR.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.-BL.BL.-BR.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.DR.-DR.-BR.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-R.FR.-D.R.-DR.-BR.D.DR.-FR.R.-B.-BR.-R.FR.-DR.-U.-U.-R.U.U.BL.U.-BR.-BL.-U.R.U.BR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.-DL.-BR.DL.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.-DL.DL.-BR.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-BR.-R.-BR.BL.BR.FR.-D.-U.-BR.R.U.U.-BL.-BL.-L.U.BR.-DR.R.-BR.L.BL.BR.D.-R.DR.-B.-BR.-DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-BR.-R.-BR.BL.BR.FR.-D.-U.-BR.R.U.U.-BL.-BL.-L.U.BR.-DR.R.-BR.L.BL.BR.-R.D.DR.-B.-BR.-DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.-B.R.-F.-B.U.B.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.FL.-BR.-FL.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.-D.R.F.BR.-DR.R.-BL.U.-R.D.DR.-B.FL.-FL.-BR.-DR.-U.-F.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.-L.-B.-BL.DL.-BR.-BR.-R.-BR.B.-R.BR.R.-DL.FR.-B.-D.BR.-B.BL.B.BR.-U.R.U.U.-BR.-DR.-B.-BL.B.BR.B.D.BR.DR.-B.-DR.-B.-BR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-B.B.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.-L.-B.-BL.DL.-BR.-BR.-R.-BR.B.-R.BR.R.-DL.FR.-B.-D.BR.-B.BL.B.BR.-U.R.U.U.-BR.-DR.-B.-BL.B.BR.B.BR.D.DR.-B.-DR.-B.-BR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	6	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-DR.DR.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
