delta	depth_index	found_depth	found_length	known_length	owner_rank	puzzle_id	run_puzzle_id	solution_path	source_file	source_index	source_solution	variant
3	72	73	78	75	6	489	9989001	U.-D.L.DR.-D.D.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.F.DR.-F.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.-F.DR.F.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.B.-B.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.-B.B.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.L.DR.-L.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.DR.-DR.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.BL.-BL.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.-BL.BL.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.FR.-FR.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.-FR.FR.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.BR.-BR.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.-BR.BR.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.FL.-FL.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.-FL.FL.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.R.-R.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.-R.R.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.DL.-DL.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	U.-D.L.DR.-DL.DL.-B.-BR.-BL.-L.-DL.L.-BL.-L.DL.-BL.BR.BL.B.-DR.-BR.-U.-U.BR.-BL.-R.D.BR.-R.DR.DR.BR.R.BR.-U.-R.DR.FR.FR.-R.-DR.-BR.F.-U.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	BR.U.L.BL.U.-U.-BR.-BL.-BR.-BL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	BR.U.L.BL.-U.U.-BR.-BL.-BR.-BL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	D.BR.U.L.BL.-D.-BR.-BL.-BR.-BL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	-D.BR.U.L.BL.D.-BR.-BL.-BR.-BL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	BR.U.L.F.BL.-F.-BR.-BL.-BR.-BL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
3	72	73	78	75	6	489	9989001	BR.U.L.-F.BL.F.-BR.-BL.-BR.-BL.-L.-U.-U.BR.-BL.BR.-U.-R.-DR.-BR.-BR.DR.-BR.-R.-R.FR.R.BR.BR.-R.-FR.-BR.-BR.DR.DR.BR.DR.FR.R.FR.-R.F.-U.-DR.F.U.F.-U.-BL.-BL.B.-L.-U.F.-L.-L.BR.F.L.-R.-FL.-FL.-U.-R.D.BL.F.L.B.-FL.-BR.F.-FR.-D.-DL.-DL.B.-BR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	1	-B.BR.R.BR.-F.FL.-F.-FR.-F.-R.DR.-U.-BR.B.BL.DL.-L.FL.-D.DR.-FR.BR.R.-BR.-FL.D.-FR.DL.DL.D.-DL.D.-DR.-DL.D.-B.-D.-R.DR.BR.BR.-B.-DR.D.-FR.-BL.-B.-DR.D.-FL.-B.-DL.-B.-B.-BL.B.BL.DL.B.DL.B.-DL.FL.L.FL.DL.-BL.DL.-BL.-DL.BL.-DL.BL.-FL.-L.BL.BL.B.BL	reflected
